"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Hertfordshire","Local authority","E10000015","Girls","6-7","77","%","7195","5535"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Hillingdon","Local authority","E09000017","All","6-7","78","%","4138","3217"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Hillingdon","Local authority","E09000017","Boys","6-7","77","%","2194","1697"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Hillingdon","Local authority","E09000017","Girls","6-7","78","%","1944","1520"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Hounslow","Local authority","E09000018","All","6-7","79","%","3588","2846"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Hounslow","Local authority","E09000018","Boys","6-7","77","%","1828","1405"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Hounslow","Local authority","E09000018","Girls","6-7","82","%","1760","1441"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Isle of Wight","Local authority","E06000046","All","6-7","70","%","1366","954"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Isle of Wight","Local authority","E06000046","Boys","6-7","68","%","723","492"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Isle of Wight","Local authority","E06000046","Girls","6-7","72","%","643","462"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Isles of Scilly","Local authority","E06000053","All","6-7","!","%","!","!"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Isles of Scilly","Local authority","E06000053","Boys","6-7","!","%","!","!"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Isles of Scilly","Local authority","E06000053","Girls","6-7","!","%","!","!"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Islington","Local authority","E09000019","All","6-7","78","%","1932","1504"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Islington","Local authority","E09000019","Boys","6-7","77","%","993","766"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Islington","Local authority","E09000019","Girls","6-7","79","%","939","738"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Kensington and Chelsea","Local authority","E09000020","All","6-7","82","%","974","797"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Kensington and Chelsea","Local authority","E09000020","Boys","6-7","81","%","514","416"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Kensington and Chelsea","Local authority","E09000020","Girls","6-7","83","%","460","381"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Kent","Local authority","E10000016","All","6-7","78","%","18855","14613"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Kent","Local authority","E10000016","Boys","6-7","76","%","9690","7392"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Kent","Local authority","E10000016","Girls","6-7","79","%","9165","7221"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Kingston upon Hull, City of","Local authority","E06000010","All","6-7","73","%","3594","2632"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Kingston upon Hull, City of","Local authority","E06000010","Boys","6-7","70","%","1821","1281"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Kingston upon Hull, City of","Local authority","E06000010","Girls","6-7","76","%","1773","1351"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Kingston upon Thames","Local authority","E09000021","All","6-7","80","%","1983","1585"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Kingston upon Thames","Local authority","E09000021","Boys","6-7","80","%","1000","795"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Kingston upon Thames","Local authority","E09000021","Girls","6-7","80","%","983","790"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Kirklees","Local authority","E08000034","All","6-7","74","%","5566","4115"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Kirklees","Local authority","E08000034","Boys","6-7","73","%","2756","2013"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Kirklees","Local authority","E08000034","Girls","6-7","75","%","2810","2102"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Knowsley","Local authority","E08000011","All","6-7","72","%","1973","1420"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Knowsley","Local authority","E08000011","Boys","6-7","71","%","1024","723"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Knowsley","Local authority","E08000011","Girls","6-7","73","%","949","697"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Lambeth","Local authority","E09000022","All","6-7","79","%","3103","2456"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Lambeth","Local authority","E09000022","Boys","6-7","77","%","1527","1182"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Lambeth","Local authority","E09000022","Girls","6-7","81","%","1576","1274"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Lancashire","Local authority","E10000017","All","6-7","74","%","14198","10534"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Lancashire","Local authority","E10000017","Boys","6-7","73","%","7249","5302"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Lancashire","Local authority","E10000017","Girls","6-7","75","%","6949","5232"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Leeds","Local authority","E08000035","All","6-7","71","%","10311","7274"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Leeds","Local authority","E08000035","Boys","6-7","70","%","5305","3714"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Leeds","Local authority","E08000035","Girls","6-7","71","%","5006","3560"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Leicester","Local authority","E06000016","All","6-7","73","%","4941","3620"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Leicester","Local authority","E06000016","Boys","6-7","72","%","2552","1835"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Leicester","Local authority","E06000016","Girls","6-7","75","%","2389","1785"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Leicestershire","Local authority","E10000018","All","6-7","76","%","8003","6102"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Leicestershire","Local authority","E10000018","Boys","6-7","75","%","4144","3121"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Leicestershire","Local authority","E10000018","Girls","6-7","77","%","3859","2981"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Lewisham","Local authority","E09000023","All","6-7","76","%","3661","2791"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Lewisham","Local authority","E09000023","Boys","6-7","74","%","1847","1376"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Lewisham","Local authority","E09000023","Girls","6-7","78","%","1814","1415"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Lincolnshire","Local authority","E10000019","All","6-7","73","%","8227","6002"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Lincolnshire","Local authority","E10000019","Boys","6-7","72","%","4216","3033"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Lincolnshire","Local authority","E10000019","Girls","6-7","74","%","4011","2969"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Liverpool","Local authority","E08000012","All","6-7","71","%","5569","3954"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Liverpool","Local authority","E08000012","Boys","6-7","69","%","2780","1929"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Liverpool","Local authority","E08000012","Girls","6-7","73","%","2789","2025"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Luton","Local authority","E06000032","All","6-7","73","%","3353","2432"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Luton","Local authority","E06000032","Boys","6-7","72","%","1710","1237"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Luton","Local authority","E06000032","Girls","6-7","73","%","1643","1195"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Manchester","Local authority","E08000003","All","6-7","72","%","7304","5291"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Manchester","Local authority","E08000003","Boys","6-7","71","%","3729","2656"
"Percentage of pupils reaching the expected standard in key stage 1 maths","All","All","2018-2019","Academic Year","Manchester","Local authority","E08000003","Girls","6-7","74","%","3575","2635"
